2.683333,0.000513,-9.229815
2.706667,0.000448,-9.229815
2.730000,0.000391,-9.229815
2.753333,0.000341,-9.229815
2.776667,0.000297,-9.229815
2.800000,0.000258,-9.229815
2.823333,0.000224,-9.229815
2.846667,0.000195,-9.229815
2.870000,0.000169,-9.229815
2.893333,0.000147,-9.229815
2.916667,0.000127,-9.229815
2.940000,0.000110,-9.229815
2.963333,0.000095,-9.229815
2.986667,0.000082,-9.229815
3.010000,0.000071,-9.229815
3.033333,0.000061,-9.229815
3.056667,0.000053,-9.229815
3.080000,0.000045,-9.229815
3.103333,0.000039,-9.229815
3.126667,0.000034,-9.229815
3.150000,0.000029,-9.229815
3.173333,0.000025,-9.229815
3.196667,0.000021,-9.229815
3.220000,0.000018,-9.229815
3.243333,0.000016,-9.229815
3.266667,0.000013,-9.229815
3.290000,0.000012,-9.229815
3.313333,0.000010,-9.229815
3.336667,0.000008,-9.229815
3.360000,0.000007,-9.229815
3.383333,0.000006,-9.229815
3.406667,0.000005,-9.229815
3.430000,0.000004,-9.229815
3.453333,0.000004,-9.229815
3.476667,0.000003,-9.229815
3.500000,0.000003,-9.229815
3.523333,0.000002,-9.229815
3.546667,0.000002,-9.229815
3.570000,0.000002,-9.229815
3.593333,0.000001,-9.229815
3.616667,0.000001,-9.229815
3.640000,0.000001,-9.229815
3.663333,0.000001,-9.229815
3.686667,0.000001,-9.229815
3.710000,0.000001,-9.229815
3.733333,0.000001,-9.229815
3.756667,0.000000,-9.229815
3.780000,0.000000,-9.229815
3.803333,0.000000,-9.229815
3.826667,0.000000,-9.229815
3.850000,0.000000,-9.229815
3.873333,0.000000,-9.229815
3.896667,0.000000,-9.229815
3.920000,0.000000,-9.229815
3.943333,0.000000,-9.229815
3.966667,0.000000,-9.229815
3.990000,0.000000,-9.229815
4.013333,0.000000,-9.229815
4.036667,0.000000,-9.229815
4.060000,0.000000,-9.229815
4.083333,0.000000,-9.229815
4.106667,0.000000,-9.229815
4.130000,0.000000,-9.229815
4.153333,0.000000,-9.229815
4.176667,0.000000,-9.229815
4.200000,0.000000,-9.229815
4.223333,0.000000,-9.229815
4.246667,0.000000,-9.229815
4.270000,0.000000,-9.229815
4.293333,0.000000,-9.229815
4.316667,0.000000,-9.229815
4.340000,0.000000,-9.229815
4.363333,0.000000,-9.229815
4.386667,0.000000,-9.229815
4.410000,0.000000,-9.229815
4.433333,0.000000,-9.229815
4.456667,0.000000,-9.229815
4.480000,0.000000,-9.229815
4.503333,0.000000,-9.229815
4.526667,0.000000,-9.229815
4.550000,0.000000,-9.229815
4.573333,0.000000,-9.229815
4.596667,0.000000,-9.229815
4.620000,0.000000,-9.229815
4.643333,0.000000,-9.229815
4.666667,0.000000,-9.229815
4.690000,0.000000,-9.229815
4.713333,0.000000,-9.229815
4.736667,0.000000,-9.229815
4.760000,0.000000,-9.229815
4.783333,0.000000,-9.229815
4.806667,0.000000,-9.229815
4.830000,0.000000,-9.229815
4.853333,0.000000,-9.229815
4.876667,0.000000,-9.229815
4.900000,0.000000,-9.229815
4.923333,0.000000,-9.229815
4.946667,0.000000,-9.229815
4.970000,0.000000,-9.229815
4.993333,0.000000,-9.229815
5.016667,0.000000,-9.229815
5.040000,0.000000,-9.229815
5.063333,0.000000,-9.229815
5.086667,0.000000,-9.229815
5.110000,0.000000,-9.229815
5.133333,0.000000,-9.229815
5.156667,0.000000,-9.229815
5.180000,0.000000,-9.229815
5.203333,0.000000,-9.229815
5.226667,0.000000,-9.229815
5.250000,0.000000,-9.229815
5.273333,0.000000,-9.229815
5.296667,0.000000,-9.229815
5.320000,0.000000,-9.229815
5.343333,0.000000,-9.229815
5.366667,0.000000,-9.229815
5.390000,0.000000,-9.229815
5.413333,0.000000,-9.229815
5.436667,0.000000,-9.229815
5.460000,0.000000,-9.229815
5.483333,0.000000,-9.229815
5.506667,0.000000,-9.229815
5.530000,0.000000,-9.229815
5.553333,0.000000,-9.229815
5.576667,0.000000,-9.229815
5.600000,0.000000,-9.229815
5.623333,0.000000,-9.229815
5.646667,0.000000,-9.229815
5.670000,0.000000,-9.229815
5.693333,0.000000,-9.229815
5.716667,0.000000,-9.229815
5.740000,0.000000,-9.229815
5.763333,0.000000,-9.229815
5.786667,0.000000,-9.229815
5.810000,0.000000,-9.229815
5.833333,0.000000,-9.229815
5.856667,0.000000,-9.229815
5.880000,0.000000,-9.229815
5.903333,0.000000,-9.229815
5.926667,0.000000,-9.229815
5.950000,0.000000,-9.229815
5.973333,0.000000,-9.229815
5.996667,0.000000,-9.229815
6.020000,0.000000,-9.229815
6.043333,0.000000,-9.229815
6.066667,0.000000,-9.229815
6.090000,0.000000,-9.229815
6.113333,0.000000,-9.229815
6.136667,0.000000,-9.229815
6.160000,0.000000,-9.229815
6.183333,0.000000,-9.229815
6.206667,0.000000,-9.229815
6.230000,0.000000,-9.229815
6.253333,0.000000,-9.229815
6.276667,0.000000,-9.229815
6.300000,0.000000,-9.229815
6.323333,0.000000,-9.229815
6.346667,0.000000,-9.229815
6.370000,0.000000,-9.229815
6.393333,0.000000,-9.229815
6.416667,0.000000,-9.229815
6.440000,0.000000,-9.229815
6.463333,0.000000,-9.229815
6.486667,0.000000,-9.229815
6.510000,0.000000,-9.229815
6.533333,0.000000,-9.229815
6.556667,0.000000,-9.229815
6.580000,0.000000,-9.229815
6.603333,0.000000,-9.229815
6.626667,0.000000,-9.229815
6.650000,0.000000,-9.229815
6.673333,0.000000,-9.229815
6.696667,0.000000,-9.229815
6.720000,0.000000,-9.229815
6.743333,0.000000,-9.229815
6.766667,0.000000,-9.229815
6.790000,0.000000,-9.229815
6.813333,0.000000,-9.229815
6.836667,0.000000,-9.229815
6.860000,0.000000,-9.229815
6.883333,0.000000,-9.229815
6.906667,0.000000,-9.229815
6.930000,0.000000,-9.229815
6.953333,0.000000,-9.229815
6.976667,0.000000,-9.229815
7.000000,0.000000,-9.229815
7.023333,0.000000,-9.229815
7.046667,0.000000,-9.229815
7.070000,0.000000,-9.229815
7.093333,0.000000,-9.229815
7.116667,0.000000,-9.229815
7.140000,0.000000,-9.229815
7.163333,0.000000,-9.229815
7.186667,0.000000,-9.229815
7.210000,0.000000,-9.229815
7.233333,0.000000,-9.229815
7.256667,0.000000,-9.229815
7.280000,0.000000,-9.229815
7.303333,0.000000,-9.229815
7.326667,0.000000,-9.229815
7.350000,0.000000,-9.229815
7.373333,0.000000,-9.229815
7.396667,0.000000,-9.229815
7.420000,0.000000,-9.229815
7.443333,0.000000,-9.229815
7.466667,0.000000,-9.229815
7.490000,0.000000,-9.229815
7.513333,0.000000,-9.229815
7.536667,0.000000,-9.229815
7.560000,0.000000,-9.229815
7.583333,0.000000,-9.229815
7.606667,0.000000,-9.229815
7.630000,0.000000,-9.229815
7.653333,0.000000,-9.229815
7.676667,0.000000,-9.229815
7.700000,0.000000,-9.229815
7.723333,0.000000,-9.229815
7.746667,0.000000,-9.229815
7.770000,0.000000,-9.229815
7.793333,0.000000,-9.229815
7.816667,0.000000,-9.229815
7.840000,0.000000,-9.229815
7.863333,0.000000,-9.229815
7.886667,0.000000,-9.229815
7.910000,0.000000,-9.229815
7.933333,0.000000,-9.229815
7.956667,0.000000,-9.229815
7.980000,0.000000,-9.229815
8.003333,0.000000,-9.229815
8.026667,0.000000,-9.229815
8.050000,0.000000,-9.229815
8.073333,0.000000,-9.229815
8.096667,0.000000,-9.229815
8.120000,0.000000,-9.229815
8.143333,0.000000,-9.229815
8.166667,0.000000,-9.229815
8.190000,0.000000,-9.229815
8.213333,0.000000,-9.229815
8.236667,0.000000,-9.229815
8.260000,0.000000,-9.229815
8.283333,0.000000,-9.229815
8.306667,0.000000,-9.229815
8.330000,0.000000,-9.229815
8.353333,0.000000,-9.229815
8.376667,0.000000,-9.229815
8.400000,0.000000,-9.229815
8.423333,0.000000,-9.229815
8.446667,0.000000,-9.229815
8.470000,0.000000,-9.229815
8.493333,0.000000,-9.229815
8.516667,0.000000,-9.229815
8.540000,0.000000,-9.229815
8.563333,0.000000,-9.229815
8.586667,0.000000,-9.229815
8.610000,0.000000,-9.229815
8.633333,0.000000,-9.229815
8.656667,0.000000,-9.229815
8.680000,0.000000,-9.229815
8.703333,0.000000,-9.229815
8.726667,0.000000,-9.229815
8.750000,0.000000,-9.229815
8.773333,0.000000,-9.229815
8.796667,0.000000,-9.229815
8.820000,0.000000,-9.229815
8.843333,0.000000,-9.229815
8.866667,0.000000,-9.229815
8.890000,0.000000,-9.229815
8.913333,0.000000,-9.229815
8.936667,0.000000,-9.229815
8.960000,0.000000,-9.229815
8.983333,0.000000,-9.229815
9.006667,0.000000,-9.229815
9.030000,0.000000,-9.229815
9.053333,0.000000,-9.229815
9.076667,0.000000,-9.229815
9.100000,0.000000,-9.229815
9.123333,0.000000,-9.229815
9.146667,0.000000,-9.229815
9.170000,0.000000,-9.229815
9.193333,0.000000,-9.229815
9.216667,0.000000,-9.229815
9.240000,0.000000,-9.229815
9.263333,0.000000,-9.229815
9.286667,0.000000,-9.229815
9.310000,0.000000,-9.229815
9.333333,0.000000,-9.229815
9.356667,0.000000,-9.229815
9.380000,0.000000,-9.229815
9.403333,0.000000,-9.229815
9.426667,0.000000,-9.229815
9.450000,0.000000,-9.229815
9.473333,0.000000,-9.229815
9.496667,0.000000,-9.229815
9.520000,0.000000,-9.229815
9.543333,0.000000,-9.229815
9.566667,0.000000,-9.229815
9.590000,0.000000,-9.229815
9.613333,0.000000,-9.229815
9.636667,0.000000,-9.229815
9.660000,0.000000,-9.229815
9.683333,0.000000,-9.229815
9.706667,0.000000,-9.229815
9.730000,0.000000,-9.229815
9.753333,0.000000,-9.229815
9.776667,0.000000,-9.229815
9.800000,0.000000,-9.229815
9.823333,0.000000,-9.229815
9.846667,0.000000,-9.229815
9.870000,0.000000,-9.229815
9.893333,0.000000,-9.229815
9.916667,0.000000,-9.229815
9.940000,0.000000,-9.229815
9.963333,0.000000,-9.229815
9.986667,0.000000,-9.229815
10.010000,0.000000,-9.229815
10.033333,0.000000,-9.229815
10.056667,0.000000,-9.229815
10.080000,0.000000,-9.229815
10.103333,0.000000,-9.229815
10.126667,0.000000,-9.229815
10.150000,0.000000,-9.229815
10.173333,0.000000,-9.229815
10.196667,0.000000,-9.229815
10.220000,0.000000,-9.229815
10.243333,0.000000,-9.229815
10.266667,0.000000,-9.229815
10.290000,0.000000,-9.229815
10.313333,0.000000,-9.229815
10.336667,0.000000,-9.229815
10.360000,0.000000,-9.229815
10.383333,0.000000,-9.229815
10.406667,0.000000,-9.229815
10.430000,0.000000,-9.229815
10.453333,0.000000,-9.229815
10.476667,0.000000,-9.229815
10.500000,0.000000,-9.229815
10.523333,0.000000,-9.229815
10.546667,0.000000,-9.229815
10.570000,0.000000,-9.229815
10.593333,0.000000,-9.229815
10.616667,0.000000,-9.229815
10.640000,0.000000,-9.229815
10.663333,0.000000,-9.229815
10.686667,0.000000,-9.229815
10.710000,0.000000,-9.229815
10.733333,0.000000,-9.229815
10.756667,0.000000,-9.229815
10.780000,0.000000,-9.229815
10.803333,0.000000,-9.229815
10.826667,0.000000,-9.229815
10.850000,0.000000,-9.229815
10.873333,0.000000,-9.229815
10.896667,0.000000,-9.229815
10.920000,0.000000,-9.229815
10.943333,0.000000,-9.229815
10.966667,0.000000,-9.229815
10.990000,0.000000,-9.229815
11.013333,0.000000,-9.229815
11.036667,0.000000,-9.229815
11.060000,0.000000,-9.229815
11.083333,0.000000,-9.229815
11.106667,0.000000,-9.229815
11.130000,0.000000,-9.229815
11.153333,0.000000,-9.229815
11.176667,0.000000,-9.229815
11.200000,0.000000,-9.229815
11.223333,0.000000,-9.229815
11.246667,0.000000,-9.229815
11.270000,0.000000,-9.229815
11.293333,0.000000,-9.229815
11.316667,0.000000,-9.229815
11.340000,0.000000,-9.229815
11.363333,0.000000,-9.229815
11.386667,0.000000,-9.229815
11.410000,0.000000,-9.229815
11.433333,0.000000,-9.229815
11.456667,0.000000,-9.229815
11.480000,0.000000,-9.229815
11.503333,0.000000,-9.229815
11.526667,0.000000,-9.229815
11.550000,0.000000,-9.229815
11.573333,0.000000,-9.229815
11.596667,0.000000,-9.229815
11.620000,0.000000,-9.229815
11.643333,0.000000,-9.229815
11.666667,1.976010,-9.229815
0.046667,-0.405684,-8.676829
0.070000,-0.600855,-8.676829
0.093333,-0.787112,-8.676829
0.116667,-0.961876,-8.676829
0.140000,-1.122818,-8.676829
0.163333,-1.267887,-8.676829
0.186667,-1.395329,-8.676829
0.210000,-1.503699,-8.676829
0.233333,-1.591867,-8.676829
0.256667,-1.659021,-8.676829
0.280000,-1.704664,-8.676829
0.303333,-1.728603,-8.676829
0.326667,-1.730938,-8.676829
0.350000,-1.712047,-8.676829
0.373333,-1.672561,-8.676829
0.396667,-1.613348,-8.676829
0.420000,-1.535485,-8.676829
0.443333,-1.440232,-8.676829
0.466667,-1.329004,-8.676829
0.490000,-1.203347,-8.676829
0.513333,-1.064907,-8.676829
0.536667,-1.064907,-8.676829
0.560000,-0.940752,-8.676829
0.583333,-0.806824,-8.676829
0.606667,-0.664702,-8.676829
0.630000,-0.515985,-8.676829
0.653333,-0.362268,-8.676829
0.676667,-0.205123,-8.676829
0.700000,-0.046083,-8.676829
0.723333,0.113377,-8.676829
0.746667,0.271852,-8.676829
0.770000,0.428022,-8.676829
0.793333,0.580658,-8.676829
0.816667,0.728635,-8.676829
0.840000,0.870936,-8.676829
0.863333,1.006654,-8.676829
0.886667,1.135000,-8.676829
0.910000,1.255299,-8.676829
0.933333,1.366994,-8.676829
0.956667,1.469638,-8.676829
0.980000,1.562898,-8.676829
1.003333,1.646543,-8.676829
1.026667,1.720448,-8.676829
1.050000,1.784578,-8.676829
1.073333,1.838987,-8.676829
1.096667,1.883813,-8.676829
1.120000,1.919263,-8.676829
1.143333,1.945612,-8.676829
1.166667,1.963192,-8.676829
1.190000,1.972386,-8.676829
1.213333,1.973618,-8.676829
1.236667,1.967347,-8.676829
1.260000,1.954058,-8.676829
1.283333,1.934259,-8.676829
1.306667,1.908471,-8.676829
1.330000,1.877222,-8.676829
1.353333,1.841042,-8.676829
1.376667,1.800461,-8.676829
1.400000,1.755997,-8.676829
1.423333,1.708161,-8.676829
1.446667,1.657445,-8.676829
1.470000,1.604325,-8.676829
1.493333,1.549255,-8.676829
1.516667,1.492667,-8.676829
1.540000,1.434967,-8.676829
1.563333,1.376536,-8.676829
1.586667,1.317727,-8.676829
1.610000,1.258867,-8.676829
1.633333,1.200254,-8.676829
1.656667,1.142158,-8.676829
1.680000,1.084825,-8.676829
1.703333,1.028470,-8.676829
1.726667,0.973284,-8.676829
1.750000,0.919435,-8.676829
1.773333,0.867065,-8.676829
1.796667,0.816292,-8.676829
1.820000,0.767217,-8.676829
1.843333,0.719917,-8.676829
1.866667,0.674453,-8.676829
1.890000,0.630867,-8.676829
1.913333,0.589186,-8.676829
1.936667,0.549424,-8.676829
1.960000,0.511580,-8.676829
1.983333,0.475642,-8.676829
2.006667,0.441589,-8.676829
2.030000,0.409390,-8.676829
2.053333,0.379005,-8.676829
2.076667,0.350390,-8.676829
2.100000,0.323493,-8.676829
2.123333,0.298259,-8.676829
2.146667,0.274627,-8.676829
2.170000,0.252537,-8.676829
2.193333,0.231923,-8.676829
2.216667,0.212719,-8.676829
2.240000,0.194859,-8.676829
2.263333,0.178276,-8.676829
2.286667,0.162904,-8.676829
2.310000,0.148675,-8.676829
2.333333,0.135526,-8.676829
2.356667,0.123392,-8.676829
2.380000,0.112212,-8.676829
2.403333,0.101927,-8.676829
2.426667,0.092477,-8.676829
2.450000,0.083807,-8.676829
2.473333,0.075865,-8.676829
2.496667,0.068598,-8.676829
2.520000,0.061958,-8.676829
2.543333,0.055900,-8.676829
2.566667,0.050379,-8.676829
2.590000,0.045355,-8.676829
2.613333,0.040788,-8.676829
2.636667,0.036642,-8.676829
2.660000,0.032883,-8.676829
2.683333,0.029479,-8.676829
2.706667,0.026400,-8.676829
2.730000,0.023618,-8.676829
2.753333,0.021108,-8.676829
2.776667,0.018846,-8.676829
2.800000,0.016809,-8.676829
2.823333,0.014978,-8.676829
2.846667,0.013333,-8.676829
2.870000,0.011857,-8.676829
2.893333,0.010535,-8.676829
2.916667,0.009351,-8.676829
2.940000,0.008292,-8.676829
2.963333,0.007346,-8.676829
2.986667,0.006501,-8.676829
3.010000,0.005749,-8.676829
3.033333,0.005079,-8.676829
3.056667,0.004483,-8.676829
3.080000,0.003953,-8.676829
3.103333,0.003483,-8.676829
3.126667,0.003065,-8.676829
3.150000,0.002696,-8.676829
3.173333,0.002369,-8.676829
3.196667,0.002079,-8.676829
3.220000,0.001824,-8.676829
3.243333,0.001598,-8.676829
3.266667,0.001399,-8.676829
3.290000,0.001224,-8.676829
3.313333,0.001070,-8.676829
3.336667,0.000935,-8.676829
3.360000,0.000815,-8.676829
3.383333,0.000711,-8.676829
3.406667,0.000619,-8.676829
3.430000,0.000539,-8.676829
3.453333,0.000469,-8.676829
3.476667,0.000407,-8.676829
3.500000,0.000354,-8.676829
3.523333,0.000307,-8.676829
3.546667,0.000266,-8.676829
3.570000,0.000230,-8.676829
3.593333,0.000199,-8.676829
3.616667,0.000172,-8.676829
3.640000,0.000149,-8.676829
3.663333,0.000129,-8.676829
3.686667,0.000111,-8.676829
3.710000,0.000096,-8.676829
3.733333,0.000082,-8.676829
3.756667,0.000071,-8.676829
3.780000,0.000061,-8.676829
3.803333,0.000052,-8.676829
3.826667,0.000045,-8.676829
3.850000,0.000039,-8.676829
3.873333,0.000033,-8.676829
3.896667,0.000028,-8.676829
3.920000,0.000024,-8.676829
3.943333,0.000021,-8.676829
3.966667,0.000018,-8.676829
3.990000,0.000015,-8.676829
4.013333,0.000013,-8.676829
4.036667,0.000011,-8.676829
4.060000,0.000009,-8.676829
4.083333,0.000008,-8.676829
4.106667,0.000007,-8.676829
4.130000,0.000006,-8.676829
4.153333,0.000005,-8.676829
4.176667,0.000004,-8.676829
4.200000,0.000004,-8.676829
4.223333,0.000003,-8.676829
4.246667,0.000003,-8.676829
4.270000,0.000002,-8.676829
4.293333,0.000002,-8.676829
4.316667,0.000002,-8.676829
4.340000,0.000001,-8.676829
4.363333,0.000001,-8.676829
4.386667,0.000001,-8.676829
4.410000,0.000001,-8.676829
4.433333,0.000001,-8.676829
4.456667,0.000001,-8.676829
4.480000,0.000000,-8.676829
4.503333,0.000000,-8.676829
4.526667,0.000000,-8.676829
4.550000,0.000000,-8.676829
4.573333,0.000000,-8.676829
4.596667,0.000000,-8.676829
4.620000,0.000000,-8.676829
4.643333,0.000000,-8.676829
4.666667,0.000000,-8.676829
4.690000,0.000000,-8.676829
4.713333,0.000000,-8.676829
4.736667,0.000000,-8.676829
4.760000,0.000000,-8.676829
4.783333,0.000000,-8.676829
4.806667,0.000000,-8.676829
4.830000,0.000000,-8.676829
4.853333,0.000000,-8.676829
4.876667,0.000000,-8.676829
4.900000,0.000000,-8.676829
4.923333,0.000000,-8.676829
4.946667,0.000000,-8.676829
4.970000,0.000000,-8.676829
4.993333,0.000000,-8.676829
5.016667,0.000000,-8.676829
5.040000,0.000000,-8.676829
5.063333,0.000000,-8.676829
5.086667,0.000000,-8.676829
5.110000,0.000000,-8.676829
5.133333,0.000000,-8.676829
5.156667,0.000000,-8.676829
5.180000,0.000000,-8.676829
5.203333,0.000000,-8.676829
5.226667,0.000000,-8.676829
5.250000,0.000000,-8.676829
5.273333,0.000000,-8.676829
5.296667,0.000000,-8.676829
5.320000,0.000000,-8.676829
5.343333,0.000000,-8.676829
5.366667,0.000000,-8.676829
5.390000,0.000000,-8.676829
5.413333,0.000000,-8.676829
5.436667,0.000000,-8.676829
5.460000,0.000000,-8.676829
5.483333,0.000000,-8.676829
5.506667,0.000000,-8.676829
5.530000,0.000000,-8.676829
5.553333,0.000000,-8.676829
5.576667,0.000000,-8.676829
5.600000,0.000000,-8.676829
5.623333,0.000000,-8.676829
5.646667,0.000000,-8.676829
5.670000,0.000000,-8.676829
5.693333,0.000000,-8.676829
5.716667,0.000000,-8.676829
5.740000,0.000000,-8.676829
5.763333,0.000000,-8.676829
5.786667,0.000000,-8.676829
5.810000,0.000000,-8.676829
5.833333,0.000000,-8.676829
5.856667,0.000000,-8.676829
5.880000,0.000000,-8.676829
5.903333,0.000000,-8.676829
5.926667,0.000000,-8.676829
5.950000,0.000000,-8.676829
5.973333,0.000000,-8.676829
5.996667,0.000000,-8.676829
6.020000,0.000000,-8.676829
6.043333,0.000000,-8.676829
6.066667,0.000000,-8.676829
6.090000,0.000000,-8.676829
6.113333,0.000000,-8.676829
6.136667,0.000000,-8.676829
6.160000,0.000000,-8.676829
6.183333,0.000000,-8.676829
6.206667,0.000000,-8.676829
6.230000,0.000000,-8.676829
6.253333,0.000000,-8.676829
6.276667,0.000000,-8.676829
6.300000,0.000000,-8.676829
6.323333,0.000000,-8.676829
6.346667,0.000000,-8.676829
6.370000,0.000000,-8.676829
6.393333,0.000000,-8.676829
6.416667,0.000000,-8.676829
6.440000,0.000000,-8.676829
6.463333,0.000000,-8.676829
6.486667,0.000000,-8.676829
6.510000,0.000000,-8.676829
6.533333,0.000000,-8.676829
6.556667,0.000000,-8.676829
6.580000,0.000000,-8.676829
6.603333,0.000000,-8.676829
6.626667,0.000000,-8.676829
6.650000,0.000000,-8.676829
6.673333,0.000000,-8.676829
6.696667,0.000000,-8.676829
6.720000,0.000000,-8.676829
6.743333,0.000000,-8.676829
6.766667,0.000000,-8.676829
6.790000,0.000000,-8.676829
6.813333,0.000000,-8.676829
6.836667,0.000000,-8.676829
6.860000,0.000000,-8.676829
6.883333,0.000000,-8.676829
6.906667,0.000000,-8.676829
6.930000,0.000000,-8.676829
6.953333,0.000000,-8.676829
6.976667,0.000000,-8.676829
7.000000,0.000000,-8.676829
7.023333,0.000000,-8.676829
7.046667,0.000000,-8.676829
7.070000,0.000000,-8.676829
7.093333,0.000000,-8.676829
7.116667,0.000000,-8.676829
7.140000,0.000000,-8.676829
7.163333,0.000000,-8.676829
7.186667,0.000000,-8.676829
7.210000,0.000000,-8.676829
7.233333,0.000000,-8.676829
7.256667,0.000000,-8.676829
7.280000,0.000000,-8.676829
7.303333,0.000000,-8.676829
7.326667,0.000000,-8.676829
7.350000,0.000000,-8.676829
7.373333,0.000000,-8.676829
7.396667,0.000000,-8.676829
7.420000,0.000000,-8.676829
7.443333,0.000000,-8.676829
7.466667,0.000000,-8.676829
7.490000,0.000000,-8.676829
7.513333,0.000000,-8.676829
7.536667,0.000000,-8.676829
7.560000,0.000000,-8.676829
7.583333,0.000000,-8.676829
7.606667,0.000000,-8.676829
7.630000,0.000000,-8.676829
7.653333,0.000000,-8.676829
7.676667,0.000000,-8.676829
7.700000,0.000000,-8.676829
7.723333,0.000000,-8.676829
7.746667,0.000000,-8.676829
7.770000,0.000000,-8.676829
7.793333,0.000000,-8.676829
7.816667,0.000000,-8.676829
7.840000,0.000000,-8.676829
7.863333,0.000000,-8.676829
7.886667,0.000000,-8.676829
7.910000,0.000000,-8.676829
7.933333,0.000000,-8.676829
7.956667,0.000000,-8.676829
7.980000,0.000000,-8.676829
8.003333,0.000000,-8.676829
8.026667,0.000000,-8.676829
8.050000,0.000000,-8.676829
8.073333,0.000000,-8.676829
8.096667,0.000000,-8.676829
8.120000,0.000000,-8.676829
8.143333,0.000000,-8.676829
8.166667,0.000000,-8.676829
8.190000,0.000000,-8.676829
8.213333,0.000000,-8.676829
8.236667,0.000000,-8.676829
8.260000,0.000000,-8.676829
8.283333,0.000000,-8.676829
8.306667,0.000000,-8.676829
8.330000,0.000000,-8.676829
8.353333,0.000000,-8.676829
8.376667,0.000000,-8.676829
8.400000,0.000000,-8.676829
8.423333,0.000000,-8.676829
8.446667,0.000000,-8.676829
8.470000,0.000000,-8.676829
8.493333,0.000000,-8.676829
8.516667,0.000000,-8.676829
8.540000,0.000000,-8.676829
8.563333,0.000000,-8.676829
8.586667,0.000000,-8.676829
8.610000,0.000000,-8.676829
8.633333,0.000000,-8.676829
8.656667,0.000000,-8.676829
8.680000,0.000000,-8.676829
8.703333,0.000000,-8.676829
8.726667,0.000000,-8.676829
8.750000,0.000000,-8.676829
